merchant_id,category,application_date,category_review_days,handoff_wait_days,doc_verification_days,doc_rework_days,compliance_approval_days,catalog_setup_days,doc_rejections,total_ttm_days,sla_breach,status
M101344,Home & Kitchen,2025-07-10,1.1,4.4,0.6,5.1,2.6,1.4,3,15.2,1,Live
M101345,Fashion,2025-03-20,1.1,2.1,1.5,0.0,2.1,1.8,0,8.5,0,Live
M101346,Fashion,2025-06-16,1.4,0.9,2.0,0.0,1.4,1.8,0,7.4,0,Live
M101347,Fashion,2025-09-22,1.5,4.6,1.5,5.7,1.2,1.7,2,16.2,1,Live
M101348,Home & Kitchen,2025-02-26,2.3,3.8,0.1,0.4,1.0,2.7,1,10.3,0,Live
M101349,Home & Kitchen,2025-06-19,0.5,3.2,1.2,0.0,3.3,1.8,0,10.1,0,Live
M101350,Beauty,2025-08-18,1.6,1.6,3.8,1.2,1.1,0.6,1,9.9,0,Live
M101351,Home & Kitchen,2025-07-13,1.0,8.3,2.3,3.9,0.3,1.1,1,16.9,1,Live
M101352,Home & Kitchen,2025-08-01,1.4,1.0,1.5,2.3,1.8,2.9,3,11.0,0,Live
M101353,Fashion,2025-10-27,0.5,6.6,2.7,4.5,1.4,2.5,3,18.2,1,Live
M101354,Beauty,2025-10-03,3.0,2.9,0.7,0.0,1.9,4.9,0,13.4,0,Live
M101355,Fashion,2025-08-11,2.6,2.2,0.4,0.0,1.3,1.6,0,8.1,0,Live
M101356,Home & Kitchen,2025-10-24,1.7,1.9,0.9,0.0,2.2,1.0,0,7.7,0,Live
M101357,Fashion,2025-02-08,0.6,2.7,1.8,0.9,0.8,4.1,1,10.9,0,Live
M101358,Fashion,2025-10-17,0.7,2.8,2.1,1.9,1.5,1.4,3,10.3,0,Live
M101359,Grocery,2025-08-18,1.2,9.4,2.8,0.0,2.4,2.9,0,18.8,1,Live
M101360,Toys,2025-03-09,3.4,1.4,3.2,0.5,1.6,1.5,2,11.6,0,Live
M101361,Beauty,2025-04-06,1.8,2.8,1.1,2.0,0.9,1.1,2,9.8,0,Live
M101362,Fashion,2025-09-28,4.2,7.9,1.8,0.0,0.8,2.0,0,16.6,1,Live
M101363,Electronics,2025-09-18,2.9,3.3,0.9,0.0,1.1,4.7,0,12.8,0,Live
M101364,Electronics,2025-01-03,0.3,2.9,1.0,0.0,1.0,2.9,0,8.2,0,Live
M101365,Fashion,2025-07-05,2.1,6.8,0.9,1.0,2.4,5.0,1,18.2,1,Live
M101366,Fashion,2025-06-08,0.7,8.4,0.9,0.2,2.3,3.7,1,16.2,1,Live
M101367,Fashion,2025-06-28,1.2,5.4,2.8,12.1,1.0,2.8,3,25.3,1,Stuck
M101368,Toys,2025-10-09,1.8,2.1,1.4,0.0,2.5,1.4,0,9.2,0,Live
M101369,Fashion,2025-02-16,0.7,2.7,2.7,0.0,2.5,2.5,0,11.1,0,Live
M101370,Electronics,2025-11-21,1.1,5.1,3.1,3.1,1.4,0.6,1,14.4,1,Live
M101371,Fashion,2025-01-09,0.6,5.9,1.1,0.0,1.0,0.5,0,9.1,0,Live
M101372,Home & Kitchen,2025-09-25,0.7,4.0,2.9,0.6,4.3,2.0,1,14.4,1,Live
M101373,Home & Kitchen,2025-11-18,1.4,1.8,1.2,1.6,1.2,5.6,2,12.8,0,Live
M101374,Beauty,2025-04-12,0.4,3.5,1.7,1.8,0.8,2.8,1,11.0,0,Live
M101375,Fashion,2025-01-11,0.7,3.7,1.1,8.6,0.3,2.9,2,17.3,1,Live
M101376,Fashion,2025-09-25,1.1,2.2,0.7,1.2,1.4,1.8,2,8.6,0,Live
M101377,Home & Kitchen,2025-01-18,0.8,1.3,1.2,6.1,1.2,2.0,2,12.6,0,Live
M101378,Home & Kitchen,2025-01-29,0.4,3.7,1.6,0.0,1.8,1.5,0,9.1,0,Live
M101379,Grocery,2025-06-01,0.9,2.4,2.2,0.0,2.0,1.7,0,9.2,0,Live
M101380,Fashion,2025-02-25,2.0,5.4,0.8,0.0,0.9,0.6,0,9.7,0,Live
M101381,Electronics,2025-11-06,0.6,4.9,2.6,1.0,1.2,1.1,1,11.4,0,Live
M101382,Electronics,2025-10-22,1.2,9.4,1.2,0.0,2.2,1.1,0,15.0,1,Live
M101383,Home & Kitchen,2025-06-28,1.8,6.5,1.3,4.5,1.1,1.3,2,16.5,1,Live
M101384,Electronics,2025-10-25,1.0,13.5,4.4,0.0,2.8,1.3,0,23.0,1,Live
M101385,Beauty,2025-11-24,2.3,9.7,2.0,0.0,1.8,1.5,0,17.3,1,Live
M101386,Fashion,2025-09-08,0.6,1.4,2.0,2.9,2.2,0.5,1,9.7,0,Live
M101387,Fashion,2025-08-25,0.9,1.6,0.4,0.0,0.7,2.0,0,5.7,0,Live
M101388,Electronics,2025-09-11,0.5,4.4,2.0,3.2,0.8,1.5,2,12.4,0,Live
M101389,Fashion,2025-09-28,1.6,2.8,1.6,2.8,2.6,1.8,1,13.1,0,Live
M101390,Electronics,2025-09-01,0.6,5.3,1.5,5.2,1.7,3.6,2,17.9,1,Live
M101391,Home & Kitchen,2025-09-28,0.5,2.4,1.8,1.1,0.8,1.4,2,8.1,0,Live
M101392,Fashion,2025-02-12,0.5,3.6,0.9,5.4,0.2,5.3,2,15.8,1,Live
M101393,Electronics,2025-11-08,0.6,8.1,2.9,0.0,1.6,3.3,0,16.5,1,Live
M101394,Home & Kitchen,2025-10-29,0.7,2.3,1.5,0.7,2.2,1.3,3,8.7,0,Live
M101395,Home & Kitchen,2025-11-16,1.9,2.7,1.5,0.0,2.0,1.2,0,9.2,0,Live
M101396,Fashion,2025-01-17,2.0,4.7,0.6,7.9,1.2,0.6,3,16.9,1,Live
M101397,Beauty,2025-04-19,1.8,0.8,3.6,0.0,0.3,4.2,0,10.6,0,Live
M101398,Beauty,2025-06-09,0.7,2.1,0.6,0.9,0.8,3.6,1,8.7,0,Live
M101399,Electronics,2025-08-22,1.1,3.0,2.0,0.0,2.0,1.8,0,9.9,0,Live
M101400,Electronics,2025-01-30,2.9,6.6,3.3,0.5,1.5,2.3,1,17.1,1,Live
M101401,Beauty,2025-06-17,2.7,8.3,3.8,12.0,0.6,1.0,3,28.4,1,Stuck
M101402,Grocery,2025-09-22,1.1,10.4,1.8,0.0,3.2,1.2,0,17.7,1,Live
M101403,Fashion,2025-11-19,1.0,0.8,2.1,2.2,1.9,0.8,1,8.8,0,Live
M101404,Beauty,2025-04-29,0.6,7.3,2.0,1.9,1.4,1.9,2,15.1,1,Live
M101405,Electronics,2025-07-15,2.4,3.0,0.5,2.9,0.2,2.3,1,11.4,0,Live
M101406,Toys,2025-09-27,0.9,2.0,2.6,2.4,0.7,3.1,1,11.8,0,Live
M101407,Grocery,2025-05-13,1.1,2.8,0.5,0.0,1.9,2.0,0,8.2,0,Live
M101408,Electronics,2025-07-17,0.3,4.4,0.6,0.0,2.2,7.8,0,15.2,1,Live
M101409,Electronics,2025-01-12,1.8,2.2,1.3,2.3,1.6,5.1,1,14.3,1,Live
M101410,Electronics,2025-06-26,0.9,8.9,1.2,4.0,1.7,2.0,1,18.7,1,Live
M101411,Toys,2025-08-29,2.6,3.3,1.5,1.0,1.7,3.2,1,13.3,0,Live
M101412,Fashion,2025-08-28,1.9,3.2,0.7,7.1,2.5,3.0,2,18.4,1,Live
M101413,Home & Kitchen,2025-01-05,1.1,9.0,0.5,0.0,1.5,2.9,0,14.9,1,Live
M101414,Home & Kitchen,2025-03-22,1.4,10.8,0.3,0.0,1.6,2.5,0,16.6,1,Live
M101415,Beauty,2025-08-03,1.1,9.2,0.8,2.7,0.6,0.2,1,14.5,1,Live
M101416,Fashion,2025-07-11,0.4,8.4,0.6,1.7,2.2,1.8,1,15.1,1,Live
M101417,Home & Kitchen,2025-03-29,2.4,5.5,0.6,0.0,0.3,3.0,0,11.8,0,Live
M101418,Electronics,2025-09-19,0.9,1.7,2.5,0.0,0.6,1.2,0,6.9,0,Live
M101419,Electronics,2025-08-11,2.2,6.8,3.5,3.0,1.6,2.3,1,19.3,1,Live
M101420,Toys,2025-02-05,1.5,7.0,1.7,2.6,5.1,1.3,1,19.1,1,Live
M101421,Fashion,2025-11-24,0.7,3.0,0.6,2.5,1.6,1.4,1,9.9,0,Live
M101422,Beauty,2025-02-07,1.0,12.2,2.1,0.0,2.5,1.8,0,19.6,1,Live
M101423,Fashion,2025-04-26,0.7,4.3,1.1,0.0,1.0,3.4,0,10.4,0,Live
M101424,Toys,2025-11-22,1.0,2.2,2.8,0.0,1.2,1.3,0,8.4,0,Live
M101425,Home & Kitchen,2025-07-03,1.2,3.7,1.6,0.0,1.8,1.0,0,9.3,0,Live
M101426,Electronics,2025-03-15,1.7,3.4,2.3,0.0,1.3,1.7,0,10.4,0,Live
M101427,Fashion,2025-07-03,1.7,4.1,1.5,1.3,1.8,3.4,1,13.8,0,Live
M101428,Home & Kitchen,2025-04-08,0.7,5.3,2.1,0.0,2.0,3.1,0,13.2,0,Live
M101429,Grocery,2025-02-23,3.8,3.7,3.9,0.0,1.4,2.3,0,15.2,1,Live
M101430,Fashion,2025-02-06,0.6,2.7,0.6,0.0,0.7,4.8,0,9.5,0,Live
M101431,Home & Kitchen,2025-09-01,1.6,3.5,1.3,0.0,2.1,2.3,0,10.8,0,Live
M101432,Fashion,2025-01-16,1.4,5.0,1.5,3.7,2.6,3.4,1,17.6,1,Live
M101433,Fashion,2025-08-21,0.6,2.6,1.3,1.7,0.6,1.5,2,8.3,0,Live
M101434,Grocery,2025-03-15,2.3,7.9,2.1,3.7,2.7,1.1,2,19.8,1,Live
M101435,Fashion,2025-09-12,1.1,2.7,3.2,0.0,2.4,2.7,0,12.1,0,Live
M101436,Beauty,2025-04-03,1.9,5.6,1.2,0.0,1.7,3.8,0,14.1,1,Live
M101437,Fashion,2025-03-14,0.8,2.0,1.6,0.0,1.7,4.4,0,10.6,0,Live
M101438,Home & Kitchen,2025-09-27,2.1,8.1,2.0,2.6,1.4,1.9,1,18.2,1,Live
M101439,Home & Kitchen,2025-01-23,3.8,6.3,1.4,8.8,1.3,4.2,3,25.7,1,Stuck
M101440,Fashion,2025-07-06,0.9,3.1,3.0,3.1,1.1,0.9,2,12.1,0,Live
M101441,Beauty,2025-05-10,2.9,8.9,2.1,3.6,1.0,0.9,1,19.4,1,Live
M101442,Fashion,2025-02-24,0.1,6.8,0.3,0.0,1.7,1.6,0,10.6,0,Live
M101443,Electronics,2025-02-08,0.2,7.0,0.9,5.0,2.7,0.8,2,16.7,1,Live
M101444,Fashion,2025-10-04,2.1,2.3,2.0,1.1,1.9,2.4,2,11.8,0,Live
M101445,Beauty,2025-04-02,1.4,4.2,1.0,0.0,1.8,2.4,0,10.7,0,Live
M101446,Fashion,2025-08-29,1.9,2.0,0.3,2.3,2.2,2.8,2,11.5,0,Live
M101447,Fashion,2025-01-06,1.0,13.9,3.1,5.9,2.4,4.2,3,30.5,1,Stuck
M101448,Fashion,2025-07-16,1.8,6.4,1.6,1.2,1.2,2.9,2,15.1,1,Live
M101449,Grocery,2025-05-13,1.7,15.0,0.4,0.0,3.0,1.8,0,21.9,1,Live
M101450,Fashion,2025-03-09,2.1,3.3,0.9,0.0,0.8,1.6,0,8.7,0,Live
M101451,Electronics,2025-04-30,3.3,14.9,1.7,0.0,0.8,3.9,0,24.6,1,Live
M101452,Home & Kitchen,2025-01-23,1.0,5.2,4.5,0.0,2.3,1.5,0,14.5,1,Live
M101453,Electronics,2025-04-18,0.7,6.8,2.3,1.0,2.2,2.5,1,15.5,1,Live
M101454,Home & Kitchen,2025-05-03,0.8,5.0,1.9,12.3,1.6,3.3,3,25.0,1,Live
M101455,Electronics,2025-05-08,1.9,8.4,1.0,6.5,1.1,3.4,3,22.4,1,Live
M101456,Grocery,2025-03-22,1.5,6.0,1.7,2.4,1.3,2.1,3,15.0,1,Live
M101457,Fashion,2025-01-14,0.8,3.0,1.9,0.0,1.2,1.4,0,8.4,0,Live
M101458,Fashion,2025-09-11,4.2,4.8,3.2,0.0,0.9,1.6,0,14.6,1,Live
M101459,Fashion,2025-05-24,3.1,3.0,1.1,0.0,2.1,2.6,0,11.9,0,Live
M101460,Home & Kitchen,2025-09-24,1.5,6.1,1.2,7.0,1.0,1.9,2,18.6,1,Live
M101461,Home & Kitchen,2025-08-04,2.1,3.7,1.1,0.4,1.5,4.8,1,13.6,0,Live
M101462,Grocery,2025-11-03,0.9,11.1,0.7,0.0,2.0,5.6,0,20.3,1,Live
M101463,Toys,2025-04-17,0.4,11.5,2.8,0.3,2.0,1.6,3,18.5,1,Live
M101464,Electronics,2025-01-19,0.5,1.6,2.4,2.3,1.7,3.7,2,12.4,0,Live
M101465,Grocery,2025-07-06,1.7,5.7,0.9,2.4,3.5,1.5,1,15.6,1,Live
M101466,Electronics,2025-01-17,2.3,5.0,0.9,0.0,0.9,1.9,0,11.0,0,Live
M101467,Electronics,2025-09-22,1.7,8.4,1.3,1.6,0.7,2.9,2,16.6,1,Live
M101468,Fashion,2025-11-01,0.9,1.9,0.4,0.0,3.1,2.1,0,8.4,0,Live
M101469,Grocery,2025-06-23,0.9,7.2,2.0,3.3,1.9,2.3,1,17.5,1,Live
M101470,Electronics,2025-10-20,0.9,13.2,0.4,8.0,4.8,1.1,3,28.4,1,Stuck
M101471,Home & Kitchen,2025-11-02,0.8,12.9,0.3,1.3,2.8,2.7,1,20.8,1,Live
M101472,Home & Kitchen,2025-08-23,1.9,4.9,2.1,1.5,2.0,0.6,2,13.1,0,Live
M101473,Toys,2025-09-12,0.4,10.7,0.8,0.0,3.8,0.5,0,16.2,1,Live
M101474,Fashion,2025-11-12,1.1,5.7,2.6,6.4,0.7,2.1,3,18.5,1,Live
M101475,Home & Kitchen,2025-07-03,1.5,7.4,1.7,2.4,1.0,2.8,3,16.9,1,Live
M101476,Beauty,2025-01-29,0.5,3.5,2.0,0.0,2.0,0.6,0,8.6,0,Live
M101477,Fashion,2025-01-28,1.5,4.8,0.8,0.0,1.7,2.2,0,10.9,0,Live
M101478,Grocery,2025-05-16,0.2,1.2,2.5,1.1,0.3,2.4,1,7.8,0,Live
M101479,Home & Kitchen,2025-06-04,1.9,5.3,1.1,2.0,1.2,1.8,3,13.5,0,Live
M101480,Fashion,2025-11-07,1.5,2.3,1.0,6.4,1.8,1.5,3,14.4,1,Live
M101481,Toys,2025-01-12,3.1,5.1,1.6,0.0,1.7,1.2,0,12.6,0,Live
M101482,Electronics,2025-05-03,2.1,4.3,1.5,0.0,1.6,3.4,0,12.9,0,Live
M101483,Electronics,2025-11-12,1.1,5.1,0.6,0.0,2.2,2.8,0,11.9,0,Live
M101484,Beauty,2025-05-22,1.1,8.6,1.3,0.0,0.9,2.7,0,14.6,1,Live
M101485,Toys,2025-01-16,0.5,3.0,0.8,2.7,2.1,2.1,1,11.3,0,Live
M101486,Fashion,2025-07-18,0.9,4.3,1.5,3.4,1.0,4.4,2,15.6,1,Live
M101487,Fashion,2025-03-10,1.0,2.6,1.0,0.7,1.1,2.3,1,8.7,0,Live
M101488,Beauty,2025-03-16,1.1,7.2,2.2,0.0,2.9,1.4,0,14.9,1,Live
M101489,Home & Kitchen,2025-03-02,3.0,1.4,1.0,0.0,1.6,3.3,0,10.3,0,Live
M101490,Electronics,2025-06-17,1.2,6.9,4.3,0.0,1.4,2.1,0,15.8,1,Live
M101491,Home & Kitchen,2025-10-12,2.4,7.4,0.7,0.5,1.3,2.7,1,15.2,1,Live
M101492,Toys,2025-08-21,0.4,8.8,0.3,4.8,0.5,0.8,3,15.6,1,Live
M101493,Grocery,2025-10-27,3.9,3.8,1.8,0.0,1.4,4.1,0,14.9,1,Live
M101494,Home & Kitchen,2025-11-07,1.5,9.4,1.3,0.0,1.4,4.1,0,17.7,1,Live
M101495,Grocery,2025-08-28,2.5,2.6,2.4,1.9,1.6,3.6,1,14.6,1,Live
M101496,Grocery,2025-03-07,1.5,7.4,1.1,0.0,1.1,1.1,0,12.2,0,Live
M101497,Beauty,2025-10-09,1.8,3.3,1.0,0.0,0.8,0.8,0,7.7,0,Live
M101498,Fashion,2025-01-08,1.0,5.0,0.4,0.0,1.6,0.5,0,8.5,0,Live
M101499,Home & Kitchen,2025-03-27,1.3,6.9,4.3,0.0,2.0,1.5,0,16.0,1,Live
